id,name,score,score2
6251,student_6251,89,54
6252,student_6252,82,79
6253,student_6253,69,54
6254,student_6254,61,79
6255,student_6255,96,71
6256,student_6256,82,87
6257,student_6257,100,100
6258,student_6258,59,74
6259,student_6259,83,97
6260,student_6260,55,68
6261,student_6261,99,74
6262,student_6262,77,63
6263,student_6263,65,62
6264,student_6264,50,88
6265,student_6265,73,59
6266,student_6266,99,71
6267,student_6267,53,60
6268,student_6268,73,96
6269,student_6269,84,84
6270,student_6270,82,92
6271,student_6271,72,92
6272,student_6272,77,94
6273,student_6273,77,84
6274,student_6274,62,60
6275,student_6275,82,67
6276,student_6276,78,67
6277,student_6277,67,54
6278,student_6278,93,51
6279,student_6279,75,93
6280,student_6280,69,74
6281,student_6281,66,56
6282,student_6282,94,58
6283,student_6283,96,73
6284,student_6284,93,75
6285,student_6285,74,64
6286,student_6286,55,60
6287,student_6287,71,51
6288,student_6288,64,75
6289,student_6289,98,56
6290,student_6290,54,50
6291,student_6291,85,98
6292,student_6292,58,83
6293,student_6293,74,94
6294,student_6294,100,63
6295,student_6295,100,50
6296,student_6296,65,54
6297,student_6297,86,61
6298,student_6298,68,67
6299,student_6299,73,60
6300,student_6300,83,95
6301,student_6301,97,55
6302,student_6302,81,87
6303,student_6303,92,70
6304,student_6304,63,70
6305,student_6305,54,94
6306,student_6306,84,59
6307,student_6307,60,78
6308,student_6308,71,73
6309,student_6309,54,91
6310,student_6310,55,94
6311,student_6311,96,92
6312,student_6312,61,54
6313,student_6313,75,57
6314,student_6314,68,57
6315,student_6315,99,80
6316,student_6316,99,89
6317,student_6317,90,87
6318,student_6318,61,88
6319,student_6319,83,73
6320,student_6320,57,80
6321,student_6321,87,83
6322,student_6322,94,68
6323,student_6323,76,54
6324,student_6324,52,66
6325,student_6325,68,71
6326,student_6326,88,77
6327,student_6327,75,51
6328,student_6328,55,97
6329,student_6329,69,99
6330,student_6330,59,53
6331,student_6331,73,85
6332,student_6332,73,83
6333,student_6333,50,94
6334,student_6334,51,71
6335,student_6335,89,91
6336,student_6336,77,73
6337,student_6337,92,68
6338,student_6338,58,58
6339,student_6339,55,53
6340,student_6340,66,64
6341,student_6341,86,88
6342,student_6342,67,50
6343,student_6343,95,52
6344,student_6344,92,69
6345,student_6345,93,57
6346,student_6346,97,78
6347,student_6347,74,71
6348,student_6348,76,61
6349,student_6349,57,67
6350,student_6350,59,66
6351,student_6351,69,95
6352,student_6352,61,54
6353,student_6353,100,84
6354,student_6354,91,50
6355,student_6355,88,65
6356,student_6356,53,70
6357,student_6357,74,90
6358,student_6358,50,64
6359,student_6359,96,61
6360,student_6360,60,52
6361,student_6361,85,57
6362,student_6362,90,51
6363,student_6363,80,70
6364,student_6364,99,83
6365,student_6365,99,93
6366,student_6366,60,73
6367,student_6367,96,86
6368,student_6368,91,60
6369,student_6369,86,51
6370,student_6370,62,95
6371,student_6371,93,93
6372,student_6372,81,91
6373,student_6373,85,72
6374,student_6374,100,66
6375,student_6375,54,55
6376,student_6376,69,93
6377,student_6377,76,99
6378,student_6378,63,73
6379,student_6379,58,72
6380,student_6380,91,74
6381,student_6381,78,93
6382,student_6382,68,55
6383,student_6383,54,79
6384,student_6384,55,76
6385,student_6385,98,96
6386,student_6386,52,54
6387,student_6387,97,63
6388,student_6388,62,93
6389,student_6389,65,93
6390,student_6390,97,88
6391,student_6391,84,61
6392,student_6392,97,62
6393,student_6393,65,54
6394,student_6394,58,63
6395,student_6395,64,80
6396,student_6396,58,51
6397,student_6397,79,86
6398,student_6398,88,63
6399,student_6399,76,51
6400,student_6400,71,59
6401,student_6401,87,65
6402,student_6402,86,94
6403,student_6403,85,84
6404,student_6404,54,74
6405,student_6405,91,91
6406,student_6406,82,89
6407,student_6407,77,79
6408,student_6408,84,91
6409,student_6409,54,83
6410,student_6410,74,96
6411,student_6411,63,94
6412,student_6412,92,62
6413,student_6413,70,63
6414,student_6414,85,58
6415,student_6415,61,62
6416,student_6416,87,52
6417,student_6417,88,50
6418,student_6418,53,64
6419,student_6419,87,62
6420,student_6420,84,57
6421,student_6421,95,94
6422,student_6422,82,57
6423,student_6423,87,94
6424,student_6424,70,52
6425,student_6425,99,65
6426,student_6426,71,63
6427,student_6427,72,86
6428,student_6428,79,71
6429,student_6429,86,83
6430,student_6430,95,86
6431,student_6431,74,66
6432,student_6432,86,67
6433,student_6433,100,79
6434,student_6434,87,67
6435,student_6435,78,98
6436,student_6436,94,63
6437,student_6437,59,64
6438,student_6438,62,97
6439,student_6439,87,60
6440,student_6440,74,83
6441,student_6441,54,97
6442,student_6442,92,78
6443,student_6443,78,95
6444,student_6444,79,51
6445,student_6445,84,98
6446,student_6446,95,63
6447,student_6447,94,66
6448,student_6448,94,61
6449,student_6449,56,89
6450,student_6450,96,55
6451,student_6451,93,83
6452,student_6452,81,66
6453,student_6453,94,91
6454,student_6454,54,96
6455,student_6455,61,97
6456,student_6456,85,51
6457,student_6457,73,91
6458,student_6458,95,99
6459,student_6459,94,70
6460,student_6460,57,52
6461,student_6461,51,69
6462,student_6462,64,97
6463,student_6463,63,90
6464,student_6464,63,55
6465,student_6465,94,82
6466,student_6466,51,74
6467,student_6467,67,66
6468,student_6468,58,65
6469,student_6469,81,61
6470,student_6470,73,91
6471,student_6471,57,60
6472,student_6472,69,58
6473,student_6473,87,90
6474,student_6474,88,81
6475,student_6475,76,73
6476,student_6476,60,96
6477,student_6477,62,76
6478,student_6478,67,91
6479,student_6479,62,67
6480,student_6480,77,82
6481,student_6481,92,51
6482,student_6482,80,67
6483,student_6483,85,84
6484,student_6484,70,84
6485,student_6485,65,89
6486,student_6486,57,55
6487,student_6487,53,100
6488,student_6488,59,57
6489,student_6489,50,97
6490,student_6490,91,54
6491,student_6491,86,95
6492,student_6492,50,73
6493,student_6493,76,89
6494,student_6494,50,62
6495,student_6495,51,55
6496,student_6496,65,94
6497,student_6497,92,54
6498,student_6498,50,93
6499,student_6499,52,70
6500,student_6500,79,90
6501,student_6501,51,75
6502,student_6502,67,56
6503,student_6503,92,68
6504,student_6504,60,80
6505,student_6505,52,95
6506,student_6506,62,99
6507,student_6507,79,52
6508,student_6508,82,82
6509,student_6509,56,53
6510,student_6510,51,81
6511,student_6511,76,93
6512,student_6512,71,91
6513,student_6513,73,87
6514,student_6514,67,50
6515,student_6515,61,73
6516,student_6516,65,52
6517,student_6517,95,68
6518,student_6518,66,64
6519,student_6519,84,57
6520,student_6520,82,92
6521,student_6521,79,86
6522,student_6522,83,84
6523,student_6523,89,95
6524,student_6524,52,57
6525,student_6525,92,79
6526,student_6526,79,60
6527,student_6527,55,68
6528,student_6528,52,75
6529,student_6529,60,94
6530,student_6530,88,51
6531,student_6531,51,66
6532,student_6532,52,79
6533,student_6533,52,53
6534,student_6534,64,67
6535,student_6535,61,73
6536,student_6536,72,81
6537,student_6537,99,98
6538,student_6538,89,57
6539,student_6539,67,99
6540,student_6540,54,78
6541,student_6541,51,66
6542,student_6542,94,63
6543,student_6543,94,70
6544,student_6544,61,95
6545,student_6545,57,98
6546,student_6546,56,97
6547,student_6547,80,95
6548,student_6548,69,95
6549,student_6549,64,85
6550,student_6550,94,67
6551,student_6551,52,90
6552,student_6552,96,75
6553,student_6553,79,98
6554,student_6554,70,54
6555,student_6555,92,98
6556,student_6556,55,93
6557,student_6557,91,86
6558,student_6558,73,80
6559,student_6559,53,62
6560,student_6560,88,69
6561,student_6561,66,69
6562,student_6562,91,61
6563,student_6563,96,68
6564,student_6564,65,68
6565,student_6565,56,73
6566,student_6566,67,93
6567,student_6567,93,100
6568,student_6568,66,61
6569,student_6569,60,81
6570,student_6570,76,94
6571,student_6571,77,65
6572,student_6572,90,95
6573,student_6573,53,92
6574,student_6574,93,71
6575,student_6575,94,98
6576,student_6576,65,63
6577,student_6577,76,75
6578,student_6578,66,89
6579,student_6579,61,51
6580,student_6580,72,52
6581,student_6581,64,100
6582,student_6582,70,74
6583,student_6583,76,97
6584,student_6584,61,89
6585,student_6585,96,82
6586,student_6586,55,77
6587,student_6587,74,88
6588,student_6588,95,79
6589,student_6589,60,87
6590,student_6590,90,68
6591,student_6591,65,99
6592,student_6592,85,59
6593,student_6593,51,64
6594,student_6594,69,94
6595,student_6595,59,60
6596,student_6596,65,66
6597,student_6597,65,80
6598,student_6598,77,88
6599,student_6599,98,93
6600,student_6600,56,82
6601,student_6601,57,67
6602,student_6602,97,87
6603,student_6603,54,92
6604,student_6604,81,79
6605,student_6605,58,51
6606,student_6606,57,97
6607,student_6607,91,57
6608,student_6608,52,61
6609,student_6609,73,91
6610,student_6610,94,56
6611,student_6611,84,79
6612,student_6612,88,69
6613,student_6613,79,81
6614,student_6614,73,68
6615,student_6615,92,56
6616,student_6616,94,90
6617,student_6617,84,52
6618,student_6618,74,88
6619,student_6619,67,83
6620,student_6620,91,74
6621,student_6621,77,64
6622,student_6622,51,52
6623,student_6623,90,97
6624,student_6624,53,95
6625,student_6625,100,59
6626,student_6626,64,60
6627,student_6627,86,99
6628,student_6628,50,87
6629,student_6629,60,61
6630,student_6630,88,70
6631,student_6631,74,58
6632,student_6632,82,94
6633,student_6633,95,92
6634,student_6634,57,86
6635,student_6635,53,100
6636,student_6636,62,53
6637,student_6637,89,58
6638,student_6638,61,69
6639,student_6639,94,63
6640,student_6640,83,99
6641,student_6641,56,74
6642,student_6642,59,52
6643,student_6643,80,89
6644,student_6644,64,76
6645,student_6645,90,87
6646,student_6646,94,72
6647,student_6647,61,56
6648,student_6648,99,83
6649,student_6649,64,85
6650,student_6650,67,90
6651,student_6651,57,65
6652,student_6652,52,75
6653,student_6653,80,79
6654,student_6654,55,100
6655,student_6655,63,94
6656,student_6656,93,90
6657,student_6657,80,65
6658,student_6658,64,75
6659,student_6659,90,60
6660,student_6660,53,67
6661,student_6661,73,98
6662,student_6662,78,85
6663,student_6663,61,64
6664,student_6664,82,97
6665,student_6665,94,93
6666,student_6666,89,93
6667,student_6667,100,56
6668,student_6668,56,54
6669,student_6669,80,90
6670,student_6670,87,81
6671,student_6671,61,88
6672,student_6672,89,90
6673,student_6673,65,50
6674,student_6674,100,63
6675,student_6675,70,95
6676,student_6676,73,55
6677,student_6677,89,56
6678,student_6678,67,97
6679,student_6679,63,70
6680,student_6680,53,85
6681,student_6681,77,70
6682,student_6682,73,52
6683,student_6683,97,70
6684,student_6684,100,86
6685,student_6685,69,69
6686,student_6686,76,94
6687,student_6687,73,84
6688,student_6688,100,73
6689,student_6689,81,94
6690,student_6690,100,57
6691,student_6691,84,81
6692,student_6692,88,67
6693,student_6693,68,55
6694,student_6694,63,95
6695,student_6695,61,84
6696,student_6696,96,97
6697,student_6697,70,100
6698,student_6698,73,96
6699,student_6699,67,100
6700,student_6700,95,68
6701,student_6701,63,75
6702,student_6702,100,72
6703,student_6703,91,96
6704,student_6704,64,70
6705,student_6705,89,92
6706,student_6706,54,51
6707,student_6707,65,71
6708,student_6708,75,88
6709,student_6709,61,81
6710,student_6710,100,51
6711,student_6711,94,62
6712,student_6712,73,74
6713,student_6713,67,97
6714,student_6714,66,61
6715,student_6715,50,53
6716,student_6716,68,72
6717,student_6717,76,68
6718,student_6718,51,65
6719,student_6719,57,65
6720,student_6720,58,51
6721,student_6721,66,78
6722,student_6722,53,65
6723,student_6723,50,87
6724,student_6724,62,85
6725,student_6725,89,65
6726,student_6726,94,59
6727,student_6727,96,74
6728,student_6728,86,59
6729,student_6729,52,54
6730,student_6730,89,52
6731,student_6731,87,75
6732,student_6732,71,55
6733,student_6733,84,68
6734,student_6734,87,52
6735,student_6735,94,51
6736,student_6736,95,100
6737,student_6737,76,80
6738,student_6738,72,87
6739,student_6739,60,56
6740,student_6740,57,72
6741,student_6741,84,88
6742,student_6742,93,84
6743,student_6743,79,73
6744,student_6744,92,56
6745,student_6745,93,62
6746,student_6746,90,93
6747,student_6747,82,89
6748,student_6748,73,60
6749,student_6749,51,53
6750,student_6750,75,51
6751,student_6751,76,61
6752,student_6752,51,57
6753,student_6753,54,94
6754,student_6754,98,67
6755,student_6755,91,100
6756,student_6756,88,83
6757,student_6757,78,76
6758,student_6758,90,55
6759,student_6759,59,72
6760,student_6760,68,75
6761,student_6761,96,91
6762,student_6762,57,61
6763,student_6763,87,93
6764,student_6764,79,99
6765,student_6765,99,83
6766,student_6766,78,85
6767,student_6767,78,64
6768,student_6768,79,58
6769,student_6769,71,73
6770,student_6770,67,91
6771,student_6771,87,65
6772,student_6772,69,55
6773,student_6773,66,73
6774,student_6774,93,59
6775,student_6775,100,60
6776,student_6776,55,97
6777,student_6777,96,66
6778,student_6778,86,85
6779,student_6779,66,94
6780,student_6780,91,82
6781,student_6781,52,100
6782,student_6782,100,65
6783,student_6783,86,65
6784,student_6784,86,79
6785,student_6785,91,70
6786,student_6786,94,97
6787,student_6787,63,55
6788,student_6788,60,73
6789,student_6789,92,80
6790,student_6790,84,89
6791,student_6791,60,92
6792,student_6792,67,61
6793,student_6793,70,56
6794,student_6794,57,86
6795,student_6795,54,75
6796,student_6796,81,57
6797,student_6797,65,60
6798,student_6798,71,66
6799,student_6799,58,88
6800,student_6800,86,74
6801,student_6801,77,91
6802,student_6802,87,65
6803,student_6803,57,50
6804,student_6804,70,58
6805,student_6805,53,93
6806,student_6806,88,70
6807,student_6807,53,65
6808,student_6808,99,50
6809,student_6809,90,66
6810,student_6810,76,97
6811,student_6811,72,86
6812,student_6812,91,91
6813,student_6813,64,85
6814,student_6814,64,55
6815,student_6815,97,90
6816,student_6816,62,92
6817,student_6817,97,52
6818,student_6818,62,66
6819,student_6819,51,90
6820,student_6820,80,83
6821,student_6821,96,92
6822,student_6822,52,99
6823,student_6823,91,81
6824,student_6824,72,62
6825,student_6825,71,84
6826,student_6826,74,60
6827,student_6827,87,51
6828,student_6828,75,97
6829,student_6829,54,65
6830,student_6830,52,74
6831,student_6831,60,52
6832,student_6832,91,93
6833,student_6833,77,90
6834,student_6834,61,89
6835,student_6835,75,75
6836,student_6836,72,80
6837,student_6837,70,83
6838,student_6838,72,51
6839,student_6839,88,91
6840,student_6840,70,54
6841,student_6841,81,96
6842,student_6842,59,54
6843,student_6843,50,61
6844,student_6844,90,99
6845,student_6845,70,62
6846,student_6846,74,85
6847,student_6847,60,87
6848,student_6848,74,73
6849,student_6849,79,99
6850,student_6850,92,77
6851,student_6851,98,97
6852,student_6852,65,100
6853,student_6853,61,70
6854,student_6854,58,62
6855,student_6855,79,71
6856,student_6856,91,98
6857,student_6857,100,86
6858,student_6858,67,59
6859,student_6859,77,90
6860,student_6860,98,86
6861,student_6861,72,100
6862,student_6862,51,80
6863,student_6863,95,96
6864,student_6864,93,51
6865,student_6865,79,82
6866,student_6866,70,69
6867,student_6867,93,56
6868,student_6868,90,84
6869,student_6869,65,59
6870,student_6870,100,70
6871,student_6871,80,50
6872,student_6872,78,78
6873,student_6873,68,81
6874,student_6874,96,80
6875,student_6875,63,71
6876,student_6876,50,76
6877,student_6877,78,60
6878,student_6878,77,60
6879,student_6879,76,59
6880,student_6880,72,50
6881,student_6881,95,86
6882,student_6882,74,77
6883,student_6883,58,64
6884,student_6884,66,100
6885,student_6885,73,100
6886,student_6886,60,77
6887,student_6887,74,85
6888,student_6888,52,52
6889,student_6889,90,59
6890,student_6890,60,86
6891,student_6891,86,62
6892,student_6892,83,64
6893,student_6893,74,58
6894,student_6894,84,53
6895,student_6895,95,76
6896,student_6896,50,69
6897,student_6897,62,59
6898,student_6898,54,71
6899,student_6899,80,54
6900,student_6900,52,57
6901,student_6901,54,65
6902,student_6902,90,58
6903,student_6903,100,90
6904,student_6904,70,86
6905,student_6905,58,78
6906,student_6906,79,55
6907,student_6907,62,100
6908,student_6908,60,56
6909,student_6909,55,91
6910,student_6910,80,58
6911,student_6911,95,69
6912,student_6912,64,59
6913,student_6913,52,61
6914,student_6914,93,68
6915,student_6915,54,64
6916,student_6916,90,57
6917,student_6917,82,66
6918,student_6918,72,67
6919,student_6919,82,67
6920,student_6920,57,87
6921,student_6921,96,76
6922,student_6922,88,83
6923,student_6923,51,93
6924,student_6924,62,86
6925,student_6925,51,100
6926,student_6926,83,51
6927,student_6927,79,66
6928,student_6928,56,88
6929,student_6929,65,91
6930,student_6930,84,50
6931,student_6931,60,100
6932,student_6932,86,100
6933,student_6933,55,98
6934,student_6934,96,55
6935,student_6935,95,99
6936,student_6936,58,57
6937,student_6937,55,83
6938,student_6938,59,99
6939,student_6939,91,80
6940,student_6940,73,86
6941,student_6941,68,75
6942,student_6942,53,66
6943,student_6943,66,51
6944,student_6944,57,61
6945,student_6945,66,53
6946,student_6946,90,89
6947,student_6947,89,54
6948,student_6948,78,86
6949,student_6949,95,77
6950,student_6950,99,79
6951,student_6951,56,70
6952,student_6952,90,66
6953,student_6953,61,85
6954,student_6954,53,77
6955,student_6955,95,98
6956,student_6956,64,63
6957,student_6957,69,66
